位置 (米 m) 运行#1,相对强度 运行#1,位置 (米 m) 运行#2,相对强度 运行#2,位置 (米 m) 运行#3,相对强度 运行#3,位置 (米 m) 运行#4,相对强度 运行#4
0.14437,0.042816,0.098901,0.11758,-1.9725E-5,0.022583,0.12825,0.026947
0.14447,0.041504,0.098941,0.11931,-1.9725E-5,0.022781,0.12829,0.026337
0.14458,0.043121,0.099000,0.11789,-1.9725E-5,0.024811,0.12833,0.024811
0.14468,0.044037,0.099039,0.11617,-1.9725E-5,0.023392,0.12835,0.027466
0.14476,0.044342,0.099098,0.11464,-1.9725E-5,0.022980,0.12835,0.028992
0.14484,0.041702,0.099138,0.11525,-1.9725E-5,0.025421,0.12835,0.028992
0.14494,0.043732,0.099197,0.11392,-1.9725E-5,0.024109,0.12835,0.026855
0.14504,0.044037,0.099256,0.11108,-1.9725E-5,0.022781,0.12835,0.026337
0.14512,0.042923,0.099296,0.10873,-1.9725E-5,0.022980,0.12835,0.028580
0.14522,0.040787,0.099355,0.10976,-1.9725E-5,0.023895,0.12835,0.027145
0.14531,0.041092,0.099414,0.11047,-1.9725E-5,0.023590,0.12835,0.026245
0.14541,0.043640,0.099473,0.10701,-1.9725E-5,0.021973,0.12835,0.025223
0.14551,0.042816,0.099532,0.10345,-1.9725E-5,0.024109,0.12837,0.027969
0.14559,0.041199,0.099572,0.10660,-1.9725E-5,0.025726,0.12843,0.027771
0.14569,0.043335,0.099631,0.10803,-1.9725E-5,0.023285,0.12853,0.023804
0.14577,0.045670,0.099670,0.10437,-1.9725E-5,0.022781,0.12863,0.025940
0.14585,0.042114,0.099730,0.10202,-1.9725E-5,0.023087,0.12873,0.026855
0.14593,0.041397,0.099789,0.099075,-1.9725E-5,0.023285,0.12884,0.025940
0.14600,0.042816,0.099828,0.10172,-1.9725E-5,0.023804,0.12898,0.022888
0.14608,0.043228,0.099887,0.099792,-1.9725E-5,0.022171,0.12910,0.024307
0.14616,0.042618,0.099947,0.099380,-1.9725E-5,0.022369,0.12916,0.024307
0.14624,0.041199,0.099986,0.099792,-1.9725E-5,0.025024,0.12918,0.024612
0.14634,0.042923,0.10005,0.099686,-1.9725E-5,0.024811,0.12918,0.022781
0.14642,0.044861,0.10008,0.092361,-1.9725E-5,0.022476,0.12918,0.025726
0.14650,0.041809,0.10014,0.094086,-1.9725E-5,0.020752,0.12918,0.026337
0.14658,0.040985,0.10018,0.093994,-1.9725E-5,0.025024,0.12918,0.027145
0.14664,0.044449,0.10022,0.094086,-1.9725E-5,0.025330,0.12918,0.024719
0.14671,0.045563,0.10028,0.089005,-1.9725E-5,0.022171,0.12918,0.025940
0.14677,0.042725,0.10032,0.089005,-1.9725E-5,0.024612,0.12918,0.026749
0.14683,0.042725,0.10036,0.089005,-1.9725E-5,0.023499,0.12918,0.026245
0.14689,0.043945,0.10042,0.090942,-1.9725E-5,0.023804,0.12918,0.025116
0.14697,0.044556,0.10046,0.086868,-1.9725E-5,0.022369,0.12918,0.026138
0.14703,0.043121,0.10050,0.087067,-1.9725E-5,0.022171,0.12918,0.028885
0.14711,0.043533,0.10056,0.083817,-1.9725E-5,0.025223,0.12924,0.028275
0.14717,0.042419,0.10060,0.084122,-1.9725E-5,0.024307,0.12930,0.026550
0.14727,0.044556,0.10064,0.084839,-1.9725E-5,0.023590,0.12934,0.025421
0.14735,0.044144,0.10070,0.083313,-1.9725E-5,0.023499,0.12942,0.027771
0.14744,0.042007,0.10074,0.082901,-1.9725E-5,0.024109,0.12949,0.028778
0.14752,0.042511,0.10078,0.081680,-1.9725E-5,0.024414,0.12959,0.027466
0.14762,0.045364,0.10083,0.079544,-1.9725E-5,0.021149,0.12969,0.027557
0.14772,0.045059,0.10087,0.077209,-1.9725E-5,0.023895,0.12975,0.028275
0.14782,0.042419,0.10093,0.078430,-1.9725E-5,0.025833,0.12975,0.027771
0.14790,0.044144,0.10097,0.079849,-1.9725E-5,0.024506,0.12975,0.025330
0.14798,0.044754,0.10103,0.076492,-1.9725E-5,0.023499,0.12975,0.027969
0.14804,0.043335,0.10107,0.071411,-1.9725E-5,0.022888,0.12975,0.028778
0.14812,0.043030,0.10113,0.075577,-1.9725E-5,0.025620,0.12975,0.027771
0.14819,0.042007,0.10117,0.072830,-1.9725E-5,0.023895,0.12975,0.024719
0.14827,0.047806,0.10123,0.071915,-1.9725E-5,0.020844,0.12975,0.026642
0.14835,0.045364,0.10127,0.070389,-1.9725E-5,0.023392,0.12975,0.027359
0.14843,0.043839,0.10133,0.069061,-1.9725E-5,0.024506,0.12975,0.026245
0.14853,0.042725,0.10137,0.070282,-1.9725E-5,0.022781,0.12975,0.023804
0.14861,0.045563,0.10141,0.068451,-1.9725E-5,0.021454,0.12975,0.024307
0.14871,0.044449,0.10147,0.067444,-1.9725E-5,0.023804,0.12975,0.025833
0.14881,0.041702,0.10150,0.065811,-1.9725E-5,0.025024,0.12977,0.025833
0.14890,0.042419,0.10156,0.068451,0.0000,0.022278,0.12981,0.025421
0.14902,0.045563,0.10160,0.066422,0.0000,0.022583,0.12987,0.024002
0.14912,0.044037,0.10164,0.064285,0.0000,0.025116,0.12993,0.024506
0.14922,0.042816,0.10170,0.063065,0.0000,0.025330,0.13001,0.026245
0.14932,0.043839,0.10174,0.062866,0.0000,0.023285,0.13011,0.021454
0.14942,0.044556,0.10180,0.064697,0.0000,0.022888,0.13020,0.024506
0.14952,0.043335,0.10184,0.061234,0.0000,0.022278,0.13030,0.024506
0.14959,0.043228,0.10188,0.063370,0.0000,0.024307,0.13038,0.023285
0.14967,0.044754,0.10194,0.062042,0.0000,0.025833,0.13044,0.022369
0.14975,0.047195,0.10198,0.062958,0.0000,0.023804,0.13044,0.022980
0.14983,0.042618,0.10204,0.057770,1.9725E-5,0.022980,0.13044,0.025024
0.14993,0.044037,0.10208,0.059509,1.9725E-5,0.025116,0.13044,0.026855
0.15001,0.044037,0.10214,0.059204,1.9725E-5,0.024918,0.13044,0.023697
0.15009,0.045059,0.10218,0.058289,1.9725E-5,0.021866,0.13044,0.025940
0.15017,0.044952,0.10223,0.054413,1.9725E-5,0.022278,0.13044,0.026855
0.15023,0.043228,0.10227,0.056549,1.9725E-5,0.024307,0.13044,0.025223
0.15030,0.044754,0.10233,0.058594,1.9725E-5,0.024719,0.13044,0.027771
0.15038,0.045258,0.10239,0.052689,1.9725E-5,0.022369,0.13044,0.025330
0.15046,0.044861,0.10243,0.052582,3.9450E-5,0.022583,0.13044,0.026855
0.15054,0.043228,0.10249,0.053101,5.9175E-5,0.024918,0.13048,0.027863
0.15062,0.045258,0.10255,0.055542,5.9175E-5,0.024918,0.13054,0.025833
0.15070,0.046478,0.10261,0.051666,7.8900E-5,0.021866,0.13062,0.025940
0.15080,0.044754,0.10265,0.050858,7.8900E-5,0.022781,0.13070,0.027252
0.15088,0.043121,0.10271,0.052078,9.8625E-5,0.022888,0.13078,0.025528
0.15096,0.043640,0.10277,0.050049,9.8625E-5,0.025223,0.13090,0.025223
0.15103,0.044449,0.10283,0.051575,9.8625E-5,0.022476,0.13099,0.023895
0.15111,0.045563,0.10289,0.051254,9.8625E-5,0.022476,0.13109,0.027145
0.15117,0.043335,0.10294,0.050659,1.1835E-4,0.022980,0.13119,0.024506
0.15123,0.043732,0.10300,0.049026,1.1835E-4,0.024506,0.13125,0.022888
0.15129,0.044861,0.10304,0.048218,1.1835E-4,0.023804,0.13127,0.025726
0.15135,0.044647,0.10310,0.048523,1.3808E-4,0.024002,0.13127,0.026031
0.15139,0.043427,0.10316,0.046783,1.3808E-4,0.025620,0.13127,0.025421
0.15143,0.044952,0.10324,0.049728,1.3808E-4,0.022781,0.13127,0.022583
0.15149,0.045258,0.10330,0.044952,1.3808E-4,0.021057,0.13127,0.022171
0.15153,0.042923,0.10336,0.043945,1.3808E-4,0.021866,0.13127,0.025833
0.15159,0.042816,0.10342,0.047607,1.3808E-4,0.022888,0.13127,0.024002
0.15163,0.044037,0.10348,0.047607,1.3808E-4,0.022781,0.13127,0.024200
0.15170,0.044342,0.10356,0.043228,1.3808E-4,0.024307,0.13127,0.023087
0.15176,0.044952,0.10362,0.042725,1.3808E-4,0.023590,0.13127,0.025726
0.15184,0.043533,0.10367,0.043640,1.3808E-4,0.025833,0.13127,0.025024
0.15194,0.042511,0.10373,0.046173,1.3808E-4,0.023804,0.13127,0.023285
0.15204,0.044556,0.10381,0.042313,1.5780E-4,0.022476,0.13127,0.026031
0.15214,0.043228,0.10387,0.042511,1.5780E-4,0.022888,0.13127,0.026337
0.15226,0.042511,0.10393,0.043945,1.5780E-4,0.025421,0.13127,0.024414
0.15236,0.045868,0.10399,0.043533,1.5780E-4,0.024918,0.13127,0.024506
0.15245,0.044952,0.10407,0.043427,1.5780E-4,0.022781,0.13127,0.026245
0.15255,0.043533,0.10413,0.042206,1.5780E-4,0.022369,0.13127,0.025528
0.15265,0.043640,0.10419,0.043121,1.5780E-4,0.022064,0.13127,0.025833
0.15275,0.044342,0.10427,0.044144,1.7753E-4,0.024506,0.13127,0.024811
0.15283,0.044556,0.10433,0.042419,1.7753E-4,0.022476,0.13127,0.025620
0.15289,0.044449,0.10438,0.041595,1.7753E-4,0.021561,0.13127,0.027466
0.15295,0.043533,0.10444,0.043533,1.9725E-4,0.024307,0.13127,0.025940
0.15301,0.044449,0.10452,0.045868,1.9725E-4,0.023499,0.13127,0.023087
0.15307,0.044952,0.10458,0.043121,2.1698E-4,0.021454,0.13127,0.026443
0.15313,0.045166,0.10464,0.043427,2.1698E-4,0.024612,0.13129,0.025726
0.15316,0.041595,0.10472,0.045776,2.3670E-4,0.023285,0.13129,0.025528
0.15324,0.044250,0.10478,0.044449,2.5643E-4,0.022369,0.13137,0.023392
0.15330,0.044754,0.10486,0.042618,2.5643E-4,0.021454,0.13145,0.025223
0.15336,0.043427,0.10492,0.043732,2.7615E-4,0.022171,0.13153,0.025833
0.15344,0.043335,0.10498,0.045364,2.9588E-4,0.023697,0.13161,0.024307
0.15352,0.044037,0.10506,0.048416,3.1560E-4,0.023895,0.13170,0.024307
0.15360,0.046280,0.10511,0.047302,3.1560E-4,0.022888,0.13180,0.026947
0.15370,0.044647,0.10517,0.044556,3.3533E-4,0.020950,0.13190,0.027054
0.15380,0.043427,0.10523,0.048615,3.3533E-4,0.024918,0.13196,0.025330
0.15387,0.045059,0.10531,0.050140,3.5505E-4,0.025116,0.13200,0.025421
0.15399,0.044647,0.10537,0.048920,3.5505E-4,0.023804,0.13200,0.023895
0.15409,0.043945,0.10541,0.046082,3.7478E-4,0.023499,0.13200,0.024918
0.15419,0.044037,0.10549,0.048218,3.7478E-4,0.024200,0.13200,0.024506
0.15429,0.043640,0.10555,0.051575,3.9450E-4,0.023590,0.13200,0.025421
0.15439,0.043945,0.10561,0.049942,3.9450E-4,0.022064,0.13200,0.024918
0.15447,0.042923,0.10567,0.049728,3.9450E-4,0.023087,0.13200,0.026443
0.15455,0.043228,0.10573,0.052078,4.1422E-4,0.025223,0.13200,0.025024
0.15464,0.043640,0.10580,0.052689,4.1422E-4,0.024506,0.13200,0.021362
0.15470,0.044250,0.10586,0.050659,4.1422E-4,0.023087,0.13200,0.023697
0.15478,0.043732,0.10594,0.051773,4.3395E-4,0.023087,0.13200,0.024612
0.15484,0.042618,0.10600,0.054626,4.3395E-4,0.024200,0.13204,0.023285
0.15490,0.044342,0.10608,0.055832,4.3395E-4,0.024811,0.13212,0.022369
0.15498,0.043945,0.10616,0.054108,4.3395E-4,0.021759,0.13220,0.022369
0.15504,0.043427,0.10624,0.052490,4.5368E-4,0.025223,0.13228,0.025940
0.15510,0.043427,0.10630,0.057266,4.5368E-4,0.023697,0.13239,0.025620
0.15516,0.045166,0.10638,0.059204,4.5368E-4,0.023804,0.13251,0.022583
0.15524,0.045258,0.10646,0.057266,4.5368E-4,0.020752,0.13263,0.023697
0.15529,0.044037,0.10653,0.057358,4.5368E-4,0.023499,0.13273,0.026443
0.15539,0.041504,0.10661,0.058792,4.5368E-4,0.024612,0.13283,0.024506
0.15547,0.041901,0.10667,0.063065,4.5368E-4,0.023590,0.13287,0.022476
0.15555,0.043427,0.10675,0.058685,4.5368E-4,0.022781,0.13289,0.024002
0.15565,0.042511,0.10683,0.058792,4.5368E-4,0.021667,0.13289,0.026443
0.15575,0.041199,0.10691,0.062149,4.5368E-4,0.025726,0.13289,0.024918
0.15583,0.043945,0.10699,0.062958,4.5368E-4,0.025528,0.13289,0.021759
0.15593,0.043427,0.10709,0.064896,4.5368E-4,0.023590,0.13289,0.025726
0.15602,0.041901,0.10717,0.063568,4.7340E-4,0.021866,0.13289,0.026337
0.15612,0.041290,0.10724,0.066116,4.7340E-4,0.023087,0.13289,0.025223
0.15620,0.044754,0.10732,0.068970,4.7340E-4,0.024506,0.13289,0.022476
0.15630,0.044342,0.10740,0.066422,4.7340E-4,0.021454,0.13289,0.022781
0.15638,0.043335,0.10748,0.067947,4.9313E-4,0.022476,0.13293,0.025528
0.15646,0.042419,0.10758,0.066727,4.9313E-4,0.021973,0.13303,0.025116
0.15656,0.043533,0.10766,0.067749,4.9313E-4,0.023285,0.13312,0.024200
0.15664,0.044250,0.10774,0.071106,5.1285E-4,0.022476,0.13322,0.023285
0.15670,0.041901,0.10782,0.069885,5.1285E-4,0.023697,0.13334,0.024109
0.15677,0.041397,0.10790,0.069885,5.1285E-4,0.023590,0.13348,0.023193
0.15683,0.043839,0.10797,0.074860,5.1285E-4,0.023392,0.13360,0.023087
0.15689,0.044144,0.10807,0.074768,5.1285E-4,0.022675,0.13374,0.024414
0.15695,0.042618,0.10815,0.073135,5.3258E-4,0.022980,0.13385,0.025726
0.15703,0.041809,0.10823,0.075684,5.3258E-4,0.024719,0.13395,0.024200
0.15711,0.042725,0.10831,0.078430,5.5230E-4,0.023590,0.13401,0.022171
0.15719,0.043228,0.10841,0.074356,5.5230E-4,0.022171,0.13403,0.024612
0.15729,0.043121,0.10849,0.075165,5.7202E-4,0.021973,0.13403,0.026031
0.15739,0.041702,0.10857,0.079132,5.9175E-4,0.026138,0.13403,0.024002
0.15748,0.043121,0.10865,0.079651,6.1147E-4,0.023285,0.13403,0.022369
0.15762,0.045059,0.10872,0.078323,6.1147E-4,0.021759,0.13403,0.024002
0.15774,0.042419,0.10880,0.076294,6.1147E-4,0.022583,0.13403,0.024414
0.15786,0.041901,0.10888,0.078430,6.1147E-4,0.024109,0.13403,0.024109
0.15798,0.043228,0.10896,0.079651,6.3120E-4,0.024506,0.13403,0.022064
0.15810,0.043839,0.10904,0.081268,6.3120E-4,0.022781,0.13403,0.022278
0.15821,0.042313,0.10910,0.080872,6.3120E-4,0.024506,0.13409,0.026443
0.15833,0.042725,0.10916,0.082596,6.3120E-4,0.025940,0.13417,0.022583
0.15845,0.041199,0.10924,0.081573,6.3120E-4,0.024307,0.13427,0.021362
0.15857,0.043732,0.10930,0.081879,6.5092E-4,0.022171,0.13437,0.023590
0.15869,0.043228,0.10936,0.079239,6.5092E-4,0.023392,0.13449,0.025528
0.15879,0.041595,0.10941,0.081680,6.5092E-4,0.024307,0.13460,0.024109
0.15890,0.041702,0.10947,0.084839,6.5092E-4,0.026138,0.13472,0.020950
0.15902,0.042114,0.10951,0.083405,6.5092E-4,0.024002,0.13484,0.022476
0.15914,0.041901,0.10957,0.082092,6.5092E-4,0.025024,0.13496,0.025726
0.15924,0.042007,0.10963,0.081680,6.5092E-4,0.024811,0.13504,0.024414
0.15936,0.043640,0.10969,0.086060,6.5092E-4,0.022583,0.13508,0.022064
0.15948,0.043121,0.10973,0.082901,6.5092E-4,0.021866,0.13510,0.024307
0.15958,0.042206,0.10977,0.080765,6.5092E-4,0.022369,0.13510,0.024109
0.15969,0.042007,0.10983,0.082489,6.5092E-4,0.026031,0.13510,0.021973
0.15981,0.041504,0.10987,0.085754,6.5092E-4,0.023804,0.13510,0.021454
0.15995,0.043030,0.10993,0.082397,6.5092E-4,0.021454,0.13510,0.024200
0.16005,0.043030,0.10997,0.082489,6.5092E-4,0.024200,0.13510,0.025330
0.16017,0.039459,0.11003,0.082901,6.5092E-4,0.024307,0.13510,0.022675
0.16027,0.043427,0.11007,0.084229,6.5092E-4,0.024307,0.13510,0.021149
0.16038,0.043839,0.11010,0.082489,6.5092E-4,0.022675,0.13510,0.025024
0.16050,0.040176,0.11014,0.082184,6.5092E-4,0.022980,0.13510,0.026031
0.16062,0.040787,0.11020,0.082397,6.5092E-4,0.026031,0.13510,0.023285
0.16072,0.040680,0.11024,0.086258,6.5092E-4,0.022980,0.13510,0.021759
0.16082,0.044144,0.11030,0.082703,6.5092E-4,0.024109,0.13510,0.024918
0.16092,0.042007,0.11034,0.080353,6.5092E-4,0.022980,0.13510,0.024002
0.16102,0.039871,0.11038,0.084427,6.5092E-4,0.024109,0.13510,0.024307
0.16109,0.042419,0.11042,0.085541,6.5092E-4,0.023895,0.13510,0.020950
0.16119,0.044556,0.11046,0.082291,6.5092E-4,0.024612,0.13510,0.024612
0.16129,0.040680,0.11050,0.080353,6.7065E-4,0.022583,0.13510,0.023499
0.16137,0.040985,0.11054,0.083923,6.7065E-4,0.023193,0.13510,0.024109
0.16145,0.040894,0.11058,0.082901,6.7065E-4,0.025223,0.13510,0.023895
0.16153,0.043335,0.11062,0.084320,6.7065E-4,0.022171,0.13510,0.023392
0.16159,0.043228,0.11066,0.081985,6.7065E-4,0.023392,0.13510,0.024719
0.16167,0.041809,0.11072,0.084229,6.7065E-4,0.024414,0.13510,0.024918
0.16176,0.042419,0.11076,0.082489,6.7065E-4,0.023285,0.13510,0.023285
0.16184,0.042419,0.11082,0.081177,6.7065E-4,0.020340,0.13510,0.024414
0.16194,0.042419,0.11087,0.083206,6.7065E-4,0.023590,0.13510,0.024414
0.16204,0.042114,0.11093,0.082901,6.7065E-4,0.025620,0.13510,0.025223
0.16216,0.042313,0.11099,0.081680,6.7065E-4,0.023499,0.13510,0.021866
0.16228,0.041397,0.11105,0.083206,6.7065E-4,0.023895,0.13510,0.022476
0.16242,0.041901,0.11111,0.080048,6.7065E-4,0.022781,0.13510,0.025223
0.16255,0.040787,0.11117,0.080048,6.7065E-4,0.025528,0.13510,0.023697
0.16271,0.044342,0.11125,0.082092,6.7065E-4,0.024811,0.13510,0.023499
0.16285,0.042313,0.11131,0.080658,6.7065E-4,0.023285,0.13510,0.024918
0.16299,0.042725,0.11139,0.081177,6.7065E-4,0.023895,0.13510,0.023499
0.16313,0.041504,0.11145,0.081177,6.7065E-4,0.025223,0.13510,0.024109
0.16324,0.042206,0.11151,0.079742,6.7065E-4,0.022583,0.13510,0.023193
0.16338,0.043228,0.11158,0.080566,6.7065E-4,0.022476,0.13510,0.024918
0.16348,0.042206,0.11166,0.078629,6.7065E-4,0.024612,0.13510,0.025940
0.16356,0.041504,0.11172,0.077301,6.9037E-4,0.025116,0.13510,0.023285
0.16366,0.041290,0.11180,0.080872,6.9037E-4,0.023590,0.13510,0.022888
0.16376,0.042816,0.11186,0.077209,6.9037E-4,0.025116,0.13510,0.024918
0.16386,0.043640,0.11194,0.075684,6.9037E-4,0.023499,0.13510,0.025421
0.16395,0.040176,0.11202,0.077713,7.1010E-4,0.025528,0.13510,0.023590
0.16405,0.041290,0.11210,0.079346,7.2982E-4,0.024414,0.13510,0.021973
0.16415,0.042816,0.11218,0.076385,7.2982E-4,0.022171,0.13510,0.022476
0.16425,0.042206,0.11225,0.072632,7.4955E-4,0.024918,0.13510,0.025116
0.16435,0.040787,0.11233,0.071411,7.6927E-4,0.024109,0.13510,0.024307
0.16445,0.040894,0.11241,0.071915,7.8900E-4,0.025421,0.13510,0.022888
0.16455,0.043030,0.11247,0.073334,7.8900E-4,0.024506,0.13510,0.024109
0.16466,0.041809,0.11255,0.070496,8.0872E-4,0.025223,0.13510,0.024719
0.16478,0.041199,0.11263,0.071609,8.2845E-4,0.023590,0.13510,0.025726
0.16490,0.042511,0.11271,0.073746,8.4817E-4,0.022781,0.13510,0.022064
0.16502,0.042816,0.11277,0.068665,8.6790E-4,0.021149,0.13510,0.023590
0.16514,0.043121,0.11285,0.068970,8.8762E-4,0.024719,0.13510,0.025223
0.16526,0.041901,0.11291,0.066925,9.0735E-4,0.024612,0.13510,0.025330
0.16535,0.042618,0.11298,0.068359,9.4680E-4,0.022476,0.13510,0.022064
0.16547,0.043945,0.11304,0.066223,9.8625E-4,0.022980,0.13510,0.024002
0.16559,0.042618,0.11312,0.067337,0.0010060,0.022781,0.13510,0.024200
0.16569,0.041595,0.11320,0.064789,0.0010257,0.026337,0.13510,0.022583
0.16579,0.042206,0.11326,0.066528,0.0010651,0.023392,0.13510,0.022583
0.16589,0.043945,0.11334,0.065704,0.0010849,0.023193,0.13510,0.024918
0.16599,0.043640,0.11342,0.060410,0.0011046,0.026031,0.13510,0.025116
0.16608,0.039871,0.11348,0.063675,0.0011440,0.023804,0.13510,0.022675
0.16620,0.042206,0.11356,0.064789,0.0011835,0.024200,0.13510,0.022278
0.16630,0.043839,0.11362,0.063370,0.0012032,0.023392,0.13510,0.022980
0.16642,0.042816,0.11369,0.061234,0.0012427,0.024002,0.13510,0.024200
0.16652,0.041092,0.11375,0.059097,0.0013018,0.024612,0.13510,0.024918
0.16662,0.043030,0.11381,0.062347,0.0013610,0.025528,0.13510,0.021454
0.16672,0.044037,0.11387,0.060211,0.0014005,0.025421,0.13510,0.024200
0.16681,0.042725,0.11395,0.059296,0.0014202,0.025620,0.13510,0.025726
0.16691,0.042114,0.11401,0.056244,0.0014399,0.025116,0.13510,0.025620
0.16701,0.042816,0.11407,0.058289,0.0014596,0.024811,0.13510,0.024200
0.16711,0.043640,0.11415,0.057358,0.0014794,0.022278,0.13510,0.022781
0.16721,0.041290,0.11423,0.056046,0.0014991,0.023285,0.13512,0.024307
0.16731,0.042313,0.11429,0.057159,0.0015385,0.024002,0.13512,0.024612
0.16741,0.041397,0.11437,0.057266,0.0015583,0.025116,0.13512,0.022888
0.16750,0.042313,0.11444,0.054214,0.0015977,0.022278,0.13512,0.022675
0.16760,0.042007,0.11452,0.051880,0.0016174,0.025620,0.13512,0.026443
0.16770,0.040588,0.11460,0.051773,0.0016569,0.026749,0.13510,0.024612
0.16780,0.043228,0.11470,0.055542,0.0016766,0.025620,0.13506,0.023499
0.16790,0.044037,0.11478,0.050446,0.0017161,0.022064,0.13504,0.023499
0.16800,0.044250,0.11486,0.051773,0.0017358,0.025726,0.13504,0.023804
0.16812,0.041901,0.11494,0.050354,0.0017555,0.026138,0.13504,0.022781
0.16821,0.043030,0.11502,0.050446,0.0017752,0.024109,0.13504,0.021362
0.16831,0.043335,0.11510,0.051254,0.0017950,0.022064,0.13504,0.024200
0.16843,0.043335,0.11519,0.049530,0.0018147,0.025620,0.13504,0.024200
0.16855,0.041595,0.11527,0.050140,0.0018344,0.026855,0.13504,0.025223
0.16865,0.042007,0.11535,0.051163,0.0018344,0.024918,0.13504,0.022278
0.16877,0.043335,0.11543,0.049438,0.0018541,0.024109,0.13504,0.022781
0.16887,0.043732,0.11551,0.046997,0.0018739,0.026245,0.13504,0.025726
0.16898,0.041504,0.11559,0.048416,0.0019133,0.024307,0.13504,0.024612
0.16908,0.041092,0.11569,0.049332,0.0019330,0.024719,0.13504,0.023285
0.16920,0.044952,0.11577,0.044861,0.0019528,0.024002,0.13504,0.023697
0.16930,0.042114,0.11586,0.044037,0.0019725,0.025528,0.13504,0.024109
0.16934,0.040680,0.11594,0.043533,0.0020119,0.026443,0.13504,0.025528
0.16934,0.042114,0.11604,0.048309,0.0020317,0.026138,0.13504,0.022369
0.16934,0.045471,0.11612,0.046173,0.0020711,0.024414,0.13504,0.023285
0.16934,0.043640,0.11620,0.041901,0.0020908,0.025833,0.13504,0.025940
0.16936,0.044342,0.11628,0.042923,0.0021106,0.026855,0.13504,0.023087
0.16936,0.044647,0.11636,0.045258,0.0021303,0.024918,0.13504,0.021866
0.16936,0.043732,0.11644,0.041504,0.0021500,0.023499,0.13504,0.022675
0.16936,0.042816,0.11652,0.040588,0.0021697,0.024719,0.13504,0.024612
0.16936,0.042419,0.11661,0.042007,0.0021895,0.026855,0.13504,0.022675
0.16936,0.043228,0.11669,0.041901,0.0022092,0.024002,0.13504,0.023392
0.16936,0.042618,0.11677,0.042206,0.0022289,0.023193,0.13504,0.024109
0.16936,0.042511,0.11685,0.041702,0.0022486,0.025024,0.13504,0.024506
0.16936,0.042923,0.11693,0.041199,0.0022684,0.025940,0.13504,0.024109
0.16936,0.043533,0.11701,0.043640,0.0022881,0.025726,0.13504,0.021759
0.16936,0.044556,0.11709,0.041290,0.0023078,0.024200,0.13504,0.023499
0.16938,0.042618,0.11719,0.041504,0.0023275,0.023895,0.13504,0.025116
0.16938,0.040985,0.11727,0.042313,0.0023473,0.024506,0.13504,0.022675
0.16938,0.041595,0.11734,0.041702,0.0023670,0.023804,0.13504,0.021561
0.16938,0.043228,0.11744,0.041092,0.0023670,0.024414,0.13504,0.023087
0.16938,0.042618,0.11754,0.039673,0.0023867,0.025116,0.13504,0.024307
0.16938,0.041397,0.11764,0.042007,0.0024064,0.026642,0.13504,0.024719
0.16938,0.042419,0.11774,0.042206,0.0024064,0.025024,0.13504,0.022476
0.16938,0.043839,0.11782,0.042007,0.0024262,0.025528,0.13504,0.025330
0.16938,0.042313,0.11792,0.040375,0.0024262,0.024918,0.13504,0.025421
0.16938,0.041092,0.11801,0.041809,0.0024459,0.025223,0.13504,0.023193
0.16938,0.042007,0.11811,0.042725,0.0024656,0.023590,0.13504,0.022476
0.16938,0.043945,0.11821,0.041595,0.0024656,0.023590,0.13504,0.022583
0.16938,0.041901,0.11829,0.040588,0.0024853,0.024200,0.13504,0.023392
0.16938,0.041702,0.11839,0.044144,0.0025051,0.025833,0.13504,0.024002
0.16938,0.041901,0.11847,0.045563,0.0025051,0.025116,0.13504,0.023193
0.16938,0.043121,0.11857,0.045776,0.0025051,0.023499,0.13504,0.024307
0.16938,0.043533,0.11865,0.042816,0.0025248,0.024200,0.13504,0.025330
0.16938,0.042816,0.11874,0.045166,0.0025248,0.027145,0.13504,0.023193
0.16938,0.043732,0.11882,0.045670,0.0025248,0.024200,0.13504,0.022369
0.16938,0.045364,0.11890,0.043335,0.0025248,0.023392,0.13504,0.026031
0.16938,0.044342,0.11900,0.043533,0.0025445,0.022888,0.13504,0.024109
0.16938,0.041199,0.11908,0.045563,0.0025445,0.026031,0.13504,0.024612
0.16938,0.042511,0.11918,0.047089,0.0025445,0.023895,0.13504,0.021057
0.16938,0.045471,0.11928,0.045166,0.0025642,0.023193,0.13504,0.023392
0.16938,0.042923,0.11936,0.044342,0.0025642,0.025833,0.13504,0.024918
0.16938,0.042419,0.11945,0.046890,0.0025642,0.026031,0.13504,0.024109
0.16938,0.041809,0.11953,0.048828,0.0025642,0.023392,0.13504,0.023193
0.16938,0.042511,0.11963,0.048721,0.0025642,0.024414,0.13504,0.023499
0.16938,0.043839,0.11971,0.048416,0.0025642,0.022888,0.13504,0.024307
0.16938,0.039261,0.11979,0.048004,0.0025642,0.025223,0.13504,0.023697
0.16938,0.041504,0.11987,0.051575,0.0025642,0.025116,0.13504,0.022583
